,Year,Artist,Song Title,Lyrics,word_count
253,2004.0,Nina Sky Featuring Jabba,Move Ya Body,oh move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go club looking fly made first approach caught eye slowly move way towards dance floor grab hand whispered hold hip got groove stand behind let grind lick lips probly feeling i am going to make go move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go whoo take slow turn club gets warmer body moves closer one rhythm stop moving making hot head toe feel flow vibe gets stronger party seems longer makes really wantcha stop moving making hot move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go feel beat feel beat feel beat feel beat feel beat within heart ca see love shine dark feel beat feel beat within heart ca see love shine dark ca see must part beat heart slow wind slow wind slow wind slow wind fast wind fast wind fast wind fast wind move body move body move body move body move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go move body girl makes fellas go way ride girl makes fellas go,271
254,2004.0,Joe,More & More,na long willing girl want know willing want go girl willing go want take time willing spend night going say please stay joe staying long saying want make love come willing anything even kiss places willing make scream said whatever say going speak mind want monday baby girl fine screaming girl going bed floor baby bedroom kitchen dining room straight living room taking stairs baby guarantee bout drive crazy house long screaming saying give ladies sing na,77
255,2004.0,Lil Wayne,Go D.J.,yeah grownups children babies right boy heard back dj mannie fresh frerererefresh frerererefresh go dj go dj go dj go dj well weezy wee step mic dude heard ladies gentlemen brought courtesy young man young carter great man mannie fresh want yall say go dj say go dj say go dj go dj murder 101 hottest nigga sun come tommy busting tommy come garments chest arm hit pow one head know dead know play like pro game naw better yet veteran hall fame got medicine better names ay cash money records man lawless gang put water track fresh flame wear helmet bang man guard brain cause flow spazmatic call insane even motherfucking aim gets dough boy already know pimping 18 living youngn show bentley stunna pa know gotti mentor go dj say go dj say go dj go dj go dj say go dj go dj say go dj cause uh let go move like coupe traffic rush hour gt bent roof absent bitch present music blasting keep asking shoot plastic tell see boy run sat back cut tha carter back uh fo sho ay big mike better step authority step sergeant son got army guns niggas never harming young fly wizzy opponent done talking begun running city like diddy chump fly foreign whip throttle modelbony bitch pair phony tits hair long shit thong shit well go hold let go hold let hit blunt go yall say time tha carter say go dj say go dj say go dj say go dj birdman put niggas trash leave them outside door trash man steady lighting hash riding jag need gas mask man snakes stop hiding grass sooner later cut blade ass homo niggas getting aids ass homie tryna get paid advance staying grizzy bona fide hustler play going find mother niggas want eat ate nothingg niggas want leave say mustard ama walk restaurant alone leaving behind residue bones residence rugers dome like fuck holding coke holding throat choke go yall say tha carter say go dj say go dj say go dj say go dj go dj,346
256,2004.0,Young Gunz Featuring Rell,No Better Love,ladies ok girl want mother father brother sister everything know uh goin straight top baby chea think might wife know powder blue rocawear suit white nike niggas like grind girl put time like lifer got tight used hooky chill twat tight plus cook meal real headaches stress cause child involved good cause sex tylenol best baby doll shit rest childish broads give sex tired yall find next provide yall got baby girl plus drop baby girl forget rumors hear girl newer life soon girl nothingg fuck got fuck ca find better love baby girl stop giving loving cause heart racing loving give nothingg cause better love girl got going crazy got thinking bout baby could one lady cause better love coming thought cupid stupid two love family music falling something could beginning time like nine god damn fine used stay mind grind opened bags chopping dimes spinel stood rentals popped mad shit got rentals sick plastic say bitches hate around way lady gossip watching running back moved north kinda fell track still peoples though love see though might call chill might ball forever dog even downfall first line whenever chick involved youngest charge leave scrugs give better love time tough lingerie seethrough +ca stop wo stop+ got them alone hit pull ever since day saw face mind told one baby get laced going want let think turn away love need want play around wit cause know found loving,238
257,2004.0,R. Kelly,U Saved Me,true stories miracles true blessings love true stories miracles true blessings love riding car one day express lane rolling freeway suddenly phone rings reached beside looked floor felt back seat see drinking driving never thinking bout turned around knew comes truck doctor said think going make family said make funeral arrangements unplug machine gone told wife strong small voice said unto promise stop drinking surrendered day 10 years straight saved gave second chance saved sitting chair waiting phone ring praying god someone would call job opening cause hard month struggling eat still answer stopped believing word got mad somebody say gods good laugh nick time blessing rained grace phone ring lady says hiring knew saved gave second chance saved 18 block selling drugs gun waist people love see streets home family friends gone one trust deep inside alone deal went bad one day enough pause shot 4 times knew knees began flash back thing done past accepted christ day hallelujah free saved gave second chance saved aisle grocery store pain chest wondering come results came back doctor said sorry got cancer could believe called mama calm nerve got knees said prayer said keep thanking jesus give need five years ago pain mo doc says go home cause caners gone saved gave second chance saved,214
258,2004.0,OutKast,Roses,caroline see caroline guys would say mighty fine mighty fine got somewhere half time half either got cussed coming short dig even though would need golden calculator divide time took look inside realize real guys go real mars girls haha know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo caroline see reason word bitch hope speeding way club tryna hurry get baller singer somebody like try put make mirror crash ditch needs golden calculator divide time takes look inside realize real guys go real mars girls know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo well got hottie body attitude potty met party hardly acting naughty said shorty would call said pardon balling said darling sound like prostitute pausing one freaks get geeked sight atm receipt game peeped dropping names weak tricking bitch lost must take geek quick way eat neat place sleep rentacar week trick treat go raw sex aids test flawless regardless want get involved lawyers judges hold grudges courtroom want see support bra support know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo know would like think shit stank lean little bit closer see roses really smell like booboo roses really smell like booboo better come back mars girl quit chasing cars happens dough gets low bitch fine way better come back mars girl quit chasing cars happens dough gets low bitch fine way crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch crazy bitch,465
259,2004.0,Lloyd Featuring Ashanti,Southside,tell daddy stop hating cause wearing braids rocking jerseys daily mean thugging though want tryna hear though tryna hear though know knew would understand know man would never hurt let come see alone long make sure safely get home meet southside get home midnight make sure daddy know put hoodbug know cause eating low meet southside baby go hide knowing mah boys going back southside girl southside girl know make cause let break care world tell three words lets know still girl baby swear never leave people lied side show way girl needs roll need lot money ready come pick long make sure safely get home meet southside get home midnight make sure daddy know put hoodbug know cause eating low meet southside baby go hide knowing mah boys going back southside girl southside girl southside baby alright baby meet southside girl cause want ride south wit atl georgia meet southside get home midnight make sure daddy know put hoodbug know cause eating low meet southside baby go hide knowing mah boys goin back southside girl gotchu tha hood southside good atl georgia bull dogging like georgetown hoyas shorty let ride cadillac tilt yo seat back everything coo side girl alright wann know used country boy show ai nothinggg thing chicken wings string hang,214
260,2004.0,Prince,Call My Name,call name call name heard voice morning calling name long since heard sound quite let know name never really spoken day carried bridal path door ever since day wanted anyone anybody really knows truth stop writing songs love much wait get arms around feel touch see real soon baby girl might go insane know three hours love call name yes heard voice news saying people want stop war love sweet would forget fighting matter world today land free somebody lied bug phone peep around home see making love inside stop writing songs love much wait get arms around feel touch see real soon baby girl might go insane know three hours love call name yes never seen moon look lovely night saw let know would never seen moon many speak moon though flaws compare beauty like would give one pause nothingg false love real love real love god forbid belonged another would steal would take man might tempted break law round beauty gives one pause slows stop writing songs love much wait get arms around feel touch see real soon baby girl might go insane know three hours love call name yes love call name call name call name,199
261,2004.0,Tupac Featuring The Notorious B.I.G.,Runnin ,biggie like going rule nigga kingdom shit basically know saying like fucking election know saying biggie situation smaller like wonder laugh dead fighting live living fight trying see nothinggg sight trying give one gives try dying live living die check grew fucking screwup got introduced game got ounce fucking blew chopping rocks overnight nigga biggie smalls tryna turn black frank white grow dreads change description two cops milk box missing show toes know got stepped fistful bullets chest full teflon running police picture nigga fat fuck around catch asthma attack bust back faze drop take glock swayze celebrate escape sold glock bought weight lay back got money make motherfucker wonder laugh dead fighting live living fight trying see nothinggg sight trying give one gives try dying live living die still memories high speed cops crashed laugh pushing gas glocks blast young dumb heart dark survive bad parts many dreams plenty wishes hesitation extermination snitches envious bitches still continue pursue couple movies whole world tryna screw even cops tried sue stay true sipping 22 brew media tryna test got press asking questions tryna stress misery see mind state history police shake crime rate main man two strikes slipped got arrested flipped screamed thug life emptied clip got tired running police wonder laugh dead fighting live living fight trying see nothinggg sight trying give one gives try dying live living die wanted new regime includes east coast includes west coast shocked anything know sayin shocked dying shocked pac strong dude yo know dude know sayin real strong like got shot like know sayin always getting shot going pull one make records going know sayin died like whoa know saying kinda took mean even though going drama would never wish death nobody know sayin coming back,293
262,2004.0,G Unit,Stunt 101,teach stunt wrists stay rocked tv pop maybach benz teach stunt nigga see bentley gt got smokegray tints teach stunt neck stay blinging rims stay gleaming shining man teach stunt see scheming nigga keep dreaming hurt man teach stunt seven series bm six series benz twentyfour inches giovanni rims r1 one wheel one boy acting fool say changed man getting paper flashy like better fucked ashy royalty check rebirth liberace stunt hard everybody got watch really care platinum white gold long vs bling look light show hood say 50 man sneaker look right yo believe reebok deal psycho banks sure thing yall niggas might blow fin drop suggest lay low buck cashville tenakey nigga getting ten ki save ten nigga teach stunt wrists stay rocked tv pop maybach benz teach stunt nigga see bentley gt got smokegray tints teach stunt neck stay blinging rims stay gleaming shining man teach stunt see scheming nigga keep dreaming hurt man teach stunt sensing lot tension rapping kids used look happened contrary hand covered platinum different color coupes love black one point cause get rip slacking stash box big enough squeeze mac fairly new demand respect cause already wear advance neck fresh jet breeze beaches blue yankee fitted gunit sneakers already figured features decorate basement full street sweepers comes stunting nothinggg teach us different time zone records reach us naww save world roll blunt come front ill teach stunt teach stunt wrists stay rocked tv pop maybach benz teach stunt nigga see bentley gt got smokegray tints teach stunt neck stay blinging rims stay gleaming shining man teach stunt see scheming nigga keep dreaming hurt man teach stunt chain icy like throwback jersey throwback nikes know probably seen cash money back days thing changed numbers range bought old school blew brains roc mic tour threw chain sprewell spinning man thing whodi trouble game come know gold getting old ice teeth keep cristal cold gunit homie acting like yall know look even walk mall pull get whores never seen doors lift car mad dog know show fugazies supposed go teach stunt wrists stay rocked tv pop maybach benz teach stunt nigga see bentley gt got smokegray tints teach stunt neck stay blinging rims stay gleaming shining man teach stunt see scheming nigga keep dreaming hurt man teach stunt,383
263,2004.0,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,Get Low,3 6 9 damn fine hoping sock one time get low get low get low get low window wall til sweat drop balls til bitches crawl til skeet motherfuckers skeet god damn til skeet motherfuckers skeet god damn shorty crunk fresh clean fuck question harassing mind bitch fine done came club 50 11 times play panty line club owner said need calm security guard go sweating nigga drunker motherfucker threaten getting crunk club mean work like see females twerking taking clothes buckey naked atl whore disrespect ppop pussy like cause yin yang twins biitch little jon east side boys like see ass titties bring ass whore let see get low want thug take floor ass want act keep ass 3 6 9 damn fine hoping sock one time get low get low get low get low window wall til sweat drop balls til bitches crawl til skeet motherfuckers skeet god damn til skeet motherfuckers skeet god damn let see get low drop ass floor drop ass shake fast pop ass left right back stop wiggle 3 6 9 damn fine hoping sock one time get low get low get low get low window wall til sweat drop balls til bitches crawl til skeet motherfuckers skeet god damn til skeet motherfuckers skeet god damn give dub back go get friend stupid bitch standing drinking hen steady looking still asking questions time nigga pass another contestant whore move left bout 50 done talked 3 4 songs already looking nigga palm bitch even seen dance twerk something baby work something baby pop pussy pole thing baby slide bitch little bit stop get back floor catch balance drop bring back clap ass like hands want see ass dirty dance yin yang done put map like hah you twerking little bit ladies got twerk little bit harder right need ladies know look good tonight want you shit like bend front touch toes back ass get low bend front touch toes back ass get low,329
264,2004.0,Christina Milian,Dip It Low,christina milian fabolous poli paul spen cow baby says wants says needs real talk make wait really wants really needs really got take time feel good boy mean really good boy let lay give good dip low pick slow roll around poke let back go pop thing amma show make man say dip low pick slow roll around poke let back go pop thing amma show make man say getting bold growing cold symptoms young love growing old think time thinking leaving give time late night coming home meet door nothingg take hand let know understand you come ladies wind know move fellas jump behind show want ladies wind know move fellas jump behind show want dip low pick slow roll around poke let back go pop thing amma show make man say dip low pick slow roll around poke let back go pop thing amma show make man say uh uh baby girl way pop thing might stop shop cop things know drop top hop thing sometimes stop bop pop thing sure know make man say world man say grind wall wind like doll know bacardi lime till fall line till spoiled chicks throwing vomit find mall like men love catch model used moving slow like ketchup bottle best things come wait amma straight late want dip low pick slow roll around poke make say dip low pick slow roll around poke let back go pop thing amma show make man say dip low pick slow roll around poke let back go pop thing amma show make man say dip low pick slow roll around poke let back go pop thing amma show make man say dip low pick slow roll around poke let back go pop thing amma show make man say oh,295
265,2004.0,Sleepy Brown Featuring OutKast,I Can't Wait,dedicated lover wait leather summer silk winter art begina used sing tenor church choir really flexing girls fire type guy notice subtle signs cuddle mine even trying look sexy even motherfucker grow mean abrupt let know human hardon boulevard girl got bad glad one yet got good hot one andr benjamin andr exact would hope meet gentleman one day well fact dookie introduced us show year ago know mind slips southern states know pimps dressin boogey carrying ugly cups yes getting booed shit get yes getting sued women get seat bus feet rust beat must lust laughing calendars clocks ascot match socks speakerboxx pink blue lollygagging slow poking got open playing wit darlin toy anita baker brings joy kind tyner meaning real mccoy wait baby come home got plans tonight anticipating love going to get till morning light come baby wait time fine always mind cause baby wait glad found want around wait long baby let seize night cause going take journey enjoy ride enjoy ride round time fine always mind cause baby wait glad found want around wait dedicated lover dedicated lover sir luscious real deal even gets antsy honeys try kill bill beneath underpants see patience virtue anxious might hurt like mike vick returning line scri going toge soon line niggas trying get vision full moon play cool one make first move anticipating contemplating got sprung dude shit finna get might even hit going to tell falling onetwo kinky sex boom want dial another date means find another face replace cause wait dedicated lover wait dedicated lover wait,260
266,2004.0,T.I.,Let's Get Away,hey let get away get room side town hey shawty feening hey let get room shawty freak something hey daddy feening bet like know tired nightlife want wife looking right type right riding city lights hat bent getting high behind lac tint chilling brazilian women heavy accents black friends translating gotem ass naked adjacent relations witem many places leaving semen pretty faces makeem kiss partners faces young pimping sprung women cross 50 states got young ladies requesting yo name 50 stations asking pussy popper want demonstration waiting til second date impatient relieveem aggravation takeem rollerskating dayton tellem baby stick going places go replace them dro erase them memory moist panties wet sheets think hey let get away room side town hey daddy feening hey let get room shawty freak something baby feening yo uh miami cali vegas jersey gotem houston virginia new orleans heard classy ones like act like virgin nasty ones like talk toem dirty breaking ice gotem laughing flirting removing skirts hop burban flick start playing e start kicking girlfriend licking begging stick like chilling women like women lightskinned asians jamaicans white women indians italians haitians puerto ricans itching chance waiting freakem say hey let get away room side town hey daddy feening hey let get room shawty freak something baby feening excuse shawty watching yo whole style yo toes way smile hope offended way sounds uhh keep thinking bout laying keeping pimping playing around ai got kinda time day town come chill cut willing cut give hug feeling yo butt talking filling yo cup killing bottle wake dirty linen tomorrow tell would trouble ended w sipping malibu pine apple juice blunt two whachu want opportunity right front know used meeting dudes dodginem month two young pimping spit linen young women tip known pussy popper women hey let get away get room side town hey shawty feening hey let get room shawty freak something hey daddy feening hey let get away get room side town hey daddy feening hey let get room shawty freak something baby feening whoa ladies gentlemen jazze phizzle ti collaborangelle king south boy jazze phizzle ti grand hustle daddy smooth futuristic pimps daddy,359
267,2004.0,Juvenile Featuring Mannie Fresh,In My Life,ladies gentlemen boys girls little children dogs cats right listening incredible drum patterns dj mannie fresh ladies gentlemen amma buy cars amma get clothes amma rock jewels amma fuck whores amma smoke weed got alot drinks steppin gators cocacola mink need life want life come put life amma keep life nigga juve magnolia still locin whores know happening bust pussy open loose titty loose booty round gangster touch bouncin fu give leadway watch gangster play watch name get caught say utp day streets made represent us hear us djs break bread nigga mad thought people yall supposed spend cash mean last hold give whip give bitch let blow gutta slick grimy promise something bet find look amma eat purchase whatever please co give ki brick need two amma courageous contagious til fuckin rap sheets going receive mo pages listen juve cause year mon +400 degreez+ bout kick gear mon see soldiers vogues appear mon bein written face cause fear none team got scheme go light block skip moving work wacko popping chopper scream u cause mean difference throwin yo shit scream seen shit obstacles made think amma scared bitch like dawg let get consignment paid last people yet dawg even remind gained knowledge game polished obvious block knock profit untape clips chill show niggas real people shop beverly hills got lot work know going ahead still beast mentality going to keep ahead field pardon got paper chase cut talking bring straight safe know cameras destroying tape leaving evidence forensic trace got problem hand bills paying figured little less 75 grand dog rocky caught nickel pistol serious federales coming get life standstill damn field say get mans killed last chance come going juvi coming firstround lottery pick,286
268,2004.0,Fabolous,Breathe,woo breathe one two three four going breathe one two three four going breathe going gasp going gasp yo niggas breathe come hum shoes going twenty man even funny chokehold tight left looks right know right bitches look hearts racing start chasing fast blow past presence man future look better past present man better niggas share air walk mile pair wear getting better year like say wine cops could smell brought k9 pace know moneyhungry bitches want taste wealth keep diet embrace health either keep quiet space take deep breath got grabbing chest cause hurting see fab best worst would rather see lay hearse lay bach laying saying facts came back sicker stones got broke niggas looking like choking chicken bone every chick bone leave dick alone know one every time flip phone breathe one two three four going breathe one two three four going breathe going gasp going gasp yo niggas breathe come hum shoes going twenty man even funny chokehold tight left looks right know right bitches look hearts racing start chasing fast blow past presence man future look better past present man better see block passes looking like need oxygen maskes make hard keep glocks stashes cause cops want lock harass us make hard react like asthma attack see plasma back dudes wheezing behind flow like coupe breezing ninety reason signed slick metaphors hard punches cuts feels something like hard punches gut address haters underestimaters ride like escalators shook hooked respirators last breath talking investigators breath fresh air fresh pair face boo till face get blue one two three four going breathe one two three four going breathe going gasp going gasp yo niggas crew walk pop corks quick tick new york minute catch breath fore catch left even worse catch tef way catch f ab mayb rolling baby gripping toy find kb rhyme slick going to put heimlich know bout letting dimes lick inhale weed stop till inhale seed stop till tell them breathe like doctor stethoscope see fucking hope unless motherfuckers breathe brooklyn going uptown going bronx going queens going staten isle going niggas going bitches going everybody one two three four going breathe,359
269,2004.0,Young Buck,Let Me In,yeah 50 cent young buck ggunit get club jumping beginning end go shorty back bitch party harder imagine run wit losers run wit winners win feel attention walk club gunit socks bitches thug give me henny rocks bottle bub need security 4 nickel enough came ball wit yall buy bar bitches call whores niggas call dogs love wife keep home tonight might never come home nigga aight teeth neck wrists lights life like riding cashville running stop lights homie real pray keep living momma dream seeing prison daddy dope fiend really miss ai seen 10 years nigga still living old two step move rhythm 50 holla get them buck know going get them raa know going to let shine get mine know going to let wit nine know going to let smoke weed know going to let drink wit id know going to let shine get mine know going to let wit nine know going to let smoke weed know going to let drink wit id know sinning winning time took couple shots nigga trying take mine back block wit chopper tech nine niggas shooting cops hood running stop signs gunit gang bitches thugs gds vice lords crips bloods move let come ai pair handcuffs hold riding old school listening oldies gold keep shining whores keep crying handle 45 outlined diamonds left cashville bout fly miami hoping yayo watching eminem perform grammys reason niggas like eric benet probably stand cause know money make halle berry come panties bitch yall niggas trouble never let inin know going to let shine get mine know going to let wit nine know going to let smoke weed know going to let drink wit id know going to let shine get mine know going to let wit nine know going to let smoke weed know going to let drink wit id bet make bounce back teach them stunt teach them counts stacks hood buck want fifty deep going to want beef come name calling mad cause balling getting money motto broke folks spend whole life paying car notes alright still block boy see amma cold young thug hot boy know streets peeps thats behind bars soon come home go buy cars young buck know going to let shine get mine know going to let wit nine know going to let smoke weed know going to let drink wit id know going to let shine get mine know going to let wit nine know going to let smoke weed know going to let drink wit id get club jumping beginning end go shorty back bitch party harder imagine run wit losers run wit winners win,439
270,2004.0,Mase Featuring P. Diddy,"Breathe, Stretch, Shake",uh sound like 5 years feel still got flow 99 born 5 years later man think born win mase broke oxy moron forget bus bought drop tour g4 soar uh thinkin hot wrong sorry prolong life goes long list hits goes wake even feel like star man getting million bar indeed need take lie man you gone make cry kinda eerie hear you hairs stand change plan rip old plan instead hatin help lift big man awake people show keep dreaming breathe stretch shake let go breathe stretch shake let go wake people show keep dreaming breathe stretch shake let go breathe stretch shake let go days make thousands days make millions spend day chillin coupe suede ceilings everybody want know mase got way hot gray drop maybach gray yacht way favor people want pay mr chows waive fee chase money man money chase give wife things dream give little bit fiend back like moses bring law brand new saint mase mean velour bling ever seen tour fans iran singapore grown men beg bring tour even mean going sleep floor awake people show keep dreaming breathe stretch shake let go breathe stretch shake let go wake people show keep dreaming breathe stretch shake let go breathe stretch shake let go used guy stood next diddy crucified bringin sex city even though girls think extra pretty know got extra wit fist tight flow wit wrist like whoa might blow ai know man plan way life become saved put good fight like mandalay hate game made man gone like ran away god ti ame plan play one thing lack make dj scratch back kids hood stutter fact kid resurrected wrap awake people show keep dreaming breathe stretch shake let go breathe stretch shake let go wake people show keep dreaming breathe stretch shake let go breathe stretch shake let go wake people show keep dreaming breathe stretch shake let go breathe stretch shake let go wake people show keep dreaming breathe stretch shake let go breathe stretch shake let go,338
271,2004.0,Musiq,whoknows,came means night share make sure prepared baby know love something moment transcends physical spiritual level understanding knows somehow night might lead us place emotions grow let go cause knows may happen act attractions lose inside world made us one else hey girl let love need afraid cause gentle takes provide right amount pleasure pain make sure feel alright even takes night cause joy mine know satisfied let keep giving got knows somehow night might lead us place emotions grow let go cause knows may happen act attractions lose inside world made us one else hey girl let love listen see eyes want baby bad girl want give set aside fears try deal going us right knows somehow night might lead us place emotions grow let go cause knows may happen act attractions lose inside world made us one else hey girl let love cause knows somehow night might lead us place emotions grow let go cause knows may happen act attractions lose inside world made us one else hey girl let love let love let love,177
272,2004.0,Beyonce,Dangerously In Love,love baby love life happiest moments complete side relation connection sun next darkness overcome raindrops seed god sunlight bloom grow beautifully baby proud girl make confusion go away cold messed world love set free thing called life without cause dangerously love never leave keep loving way love loving cause love set free thing called life without cause dangerously love never leave keep loving way love loving know love cause years became baby man know easy loving appreciate love dedication later destiny see child see wife see whole future eyes thought love sometimes makes want cry realize blessings grateful side love set free thing called life without cause dangerously love never leave keep loving way love loving cause love set free thing called life without cause dangerously love never leave keep loving way love loving every time see face heart smiles every time feels good hurts sometimes created world love hold feel breathe live dangerously love set free thing called life without cause dangerously love never leave keep loving way love loving cause love set free thing called life without cause dangerously love never leave keep loving way love loving,189
273,2004.0,"Houston Featuring Chingy, Nate Dogg & I-20",I Like That,whooa like girl twirk back whooa like girl freak back whooa like money whooa like girl freak back houston bust straight see body callin ima blow back ill show put hands shake fast nigga need ten keys tha pocket ready roll fire like rocket ready blow stop get ready drop turn around make pop stop drop whooa like girl twirk back whooa like girl freak back whooa like lets put tha money back whooa like girl freak back tha soldiers widin got back tha wall girl like girl feelin grindin fighting temptation comin feel vibration stop get ready drop turn around make pop stop drop whooa like girl twirk back whooa like girl freak back whooa like lets put tha money back whooa like girl freak back drop let see bring back top shes hot like boiling pot tha stove like wove go got piece block tonight leaving wit somethin hot tonight got tonight stop thought lost cost say get toss 24 tha whip stay floss want hang wit tha stars showed bracelet replace jackpot broads nigga drop forward back clapped tha calls choosin holla boy going problem houston whooa like twirk back whooa like girl freak back whooa like lets put tha money back whooa like girl freak back body big thick got start tha party going hurt nobody give me thi give tha give thi body big thick got start tha party going hurt nobody give me thi give tha give thi whooa like twirk back whooa like girl freak back whooa like lets put tha money back whooa like girl freak back turn around tha back um like let see tha front uh like know turn around come let see back,284
274,2004.0,Mobb Deep,Got It Twisted,yeah nigga mobb yo party crash party amma scoop shorty vacate party keep grillin pumppump shotty put trunk dumpdump body nigga know better ask somebody you get going clash probably peel snowflake outta abercrombie tryna grip britney made jive sign nigga catch club double edge banger wrong one fuck nah know promoters musket pound haze box dutches high cottonmouth paranoid make wrong move bitch ass like mop nigga mash get swing house muthafucka you niggas got twisted huh liquor charged truth come drunk ass make see tomorrow you niggas got twisted huh liquor charged truth come drunk ass make see tomorrow step club one thing mind leave something get rid ring get rid cuffs girl girlgirl girl girlgirl party shit mobb deep boys got locked right wherever keep blix right wherever beef gettin fixed right stop usthey scared know caliber thugs shoot heads nigga qb drop bridge show queens murder shit nigga p talkin show live come right crib get shiz bein manslaughtered right front kids little blood get daughter nothinggg live got cops shook death uswe like never catch us runnin police you niggas get vestes you better invest real heavy bulletproof paneling you niggas got twisted huh liquor charged truth come drunk ass make see tomorrow you niggas got twisted huh liquor charged truth come drunk ass make see tomorrow step club one thing mind leave something get rid ring get rid cuffs girl girlgirl girl girlgirl,239
275,2004.0,Chingy Featuring Ludacris & Snoop Dogg,Holidae In,bomb ass pussy got bomb know got bomb ass pussy know got bomb pussy + nothingg chillin holidae peeps bring four friends feel sip hen one thing leading another let party begin + nothingg chillin holidae peeps bring four friends feel sip hen one thing leading another let party begin peeps called phone ring said hotel party bring liquor already eight shawties way let stop store get 12 pack corona plus ounce wouldro know highway 270 natural bridge road already blowed hit third blowed mo pulled stop parked rims still spinning valet look like game must winning room 490 headed way three girls elevator like wassup told follow knew cracking b one said boy bet chingaling equipped wit much dingaling knock door scene things busted henny bottle face fuck feel like head toxic waste pretty girls herre heard whispering talking bout dude sing right thurr keep listenin come talk come sit came find going hit aww shit showed like hold man know get wraps roll took chick bathroom seeing poppin know mind shirts panties dropping niggas knocking door drunk actin silly girl said yo video like really naked stripteasing cheesing gave reason damn heathen handled told og bring tha camera thought footage ram walked bathroom smiling cats still wildin sharing next room wit girls lookin like island stop drop kaboom baby rub nipples call ludacris call mr wiggles far little make mammary glands jiggle got them control bowl tender biddles doctor giggles stop tickles play little make mouth dribble bits kibbles got them pickle swing like bat balls whiffle hit them triples wit strikes stripes whistles felt good since wood lived thistle sipping ripple got quarters dimes nickels shizzle dizzle track big snoop dizzle let henny trickle beat wit ghetto tempo done blazed instrumental laid plain simple getting brain rental done eyes chinky wit chingy holidae let party begin bitch chingaling ling way st louis nigga chingy disturbing tha peace luda going hard whores bitch bring four friends meet holidae bring gang hen dsop wee light sticky icky gone damn thing know talking bout going to disturb peace right nothinggg chillin chilling nutting know talking bout push button know happening fa shizzle uh huh bitch trying run pimping run pimping bitch done told hide atlanta hide st louis,378
276,2004.0,Destiny's Child,Lose My Breath,hit keep baby boy make lose breath bring noise make lose breath hit hard make lose keep baby boy make lose breath bring noise make lose breath hit hard make lose breath put right made easy get want act like know done everything asked grabbed grind liked tried moved fast baby find starting believe way much talk seems like come lies like could satisfy see believing got gave wheel drive keep baby boy make lose breath bring noise make lose breath hit hard make lose keep baby boy make lose breath bring noise make lose breath hit hard make lose breath two things like trying get groove partna meets half way prove take deep know swim need lifeguard need protection put deep right direction understand facts trying give moving slow like clue mama teach give affection know difference man adolescent boo get steppin keep baby boy make lose breath bring noise make lose breath hit hard make lose keep baby boy make lose breath bring noise make lose breath hit hard make lose breath keep baby boy make lose breath bring noise make lose breath hit hard make lose keep baby boy make lose breath bring noise make lose breath hit hard make lose breath make say like beat drum ask really want none make say like beat groove keep baby boy make lose breath bring noise make lose breath hit hard make lose keep baby boy make lose breath bring noise make lose breath hit hard make lose breath keep baby boy make lose breath bring noise make lose breath hit hard make lose keep baby boy make lose breath bring noise make lose breath hit hard make lose breath,281
277,2004.0,Ja Rule Featuring R. Kelly & Ashanti,Wonderful,money cars movies stars jewels things got wonder hey would still want would still calling loving want to keep flawed dough pimpin easy trust know gangstas whores go together like chinchilla bad weather good better bros chedda glamorous things copped cars crib east west wing because livin yall women know secrets get keep prey weakness because power want pussy got lotta niggas wonderin going to keep cash comin life money things got shit probably would like keep irv jeffrey quite icy sip seraphin like murderous inc many girls take get mack status player status pimps get you boy half rich hit show biz show biz brought next level chicks pull hot cars go buy whole bar nigga came dirt want say top world life pussy buffet get mia shut game bustas play hell splurge money hell act funny look like fuck shit wonder still said gone still bitches left mighty strange right back wonder love money wou want take honey life dark lovely crimes cars cribs right kelly yall bitches know money thing mami need little change girl pitchin quarters closest arches live fortress new benzes new porsches new cases new lawyers becoming infamous notorious rule niggas could walk mile shoes niggas possess heart wonder still thought gone still bitches left kinda funny right back oh ohh oh,218
